Date,Account,Description,x,Account2,Beginning Balance,Activity,Ending Balance,Month,Qtr,Year,CC,CC Ar,CC Name,ADQ CC,P&L Line,BS/PL,ADQ ACC,ADQ ACC Name,Category,Sub Group,Group,Main,ADQ ACC BS,ADQ ACC Name BS,Category BS,Sub Group BS,Group BS,Main BS,Year - Month,Report,AED K,Year - Qtr,EBITDA,Column1,Factory,BU,OHC,TURBO ACC,Column2,TURBO MAP,Scenario,CC2,CC Ar3,YTD/YTG,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Date.1,Account.1,Description.1,x.1,Account2.1,Beginning Balance.1,Activity.1
2026-09-30,32295000,حساب مصروف مهمات,,01.13.1407.32295000.6050.00.1301.00000.00000,,5033.1502353346705,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.33605863893534554,Q3,EBITDA,1301.0,Chicken,13.0,OHC,32295000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33120000,مصروف كيماويات,,01.13.1407.33120000.6050.00.1301.00000.00000,,12582.875588336676,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.8401465973383638,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33120000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,32297000,حساب مصروف قطع غيار,,01.13.1407.32297000.6050.00.1301.00000.00000,,427817.77000344696,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,28.56498430950437,Q3,EBITDA,1301.0,Chicken,13.0,OHC,32297000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33130000,مصروف قطع غيار,,01.13.1407.33130000.6050.00.1301.00000.00000,,27682.326294340684,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.8483225141444004,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33130000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33140000,مصروف مهمات متنوعة,,01.13.1407.33140000.6050.00.1301.00000.00000,,25.16575117667335,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.0016802931946767277,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33140000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33212000,كهرباء,,01.13.1407.33212000.6050.00.1301.00000.00000,,20132.600941338682,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5516001.0,Electricity,0.0,Utililies & Energy Expenses,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.3442345557413822,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33212000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33222000,صيانة الات ومعدات,,01.13.1407.33222000.6050.00.1301.00000.00000,,25.16575117667335,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515004.0,Machinery & Equipment Ment.,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.0016802931946767277,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33222000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33222100,صيانة عدد و أدوات,,01.13.1407.33222100.6050.00.1301.00000.00000,,75.49725353002005,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515005.0,Tool Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.005040879584030183,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33222100.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36100000,اهلاك المبانى,,01.13.1407.36100000.6050.00.1301.00000.00000,,21812.127942818213,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519001.0,Building Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.4563749711436345,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36100000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36200000,اهلاك الات ومعدات,,01.13.1407.36200000.6050.00.1301.00000.00000,,32502.232020504696,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519004.0,Plant & Machinery Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,2.1701430206653334,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36200000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36300000,اهلاك عدد وادوات مستخدمة فى الانتاج,,01.13.1407.36300000.6050.00.1301.00000.00000,,1671.1216405865232,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519005.0,Tools & Spares Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.11157919747523024,Q3,Depreciation & Amortization,1301.0,Chicken,13.0,OHC,36300000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33351000,مصاريف نثرية متنوعة,,01.13.1407.33351000.6050.00.1301.00000.00000,,3019.890141200802,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518010.0,Others,0.0,General Expenses,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.20163518336120734,Q3,EBITDA,1301.0,Chicken,13.0,OHC,33351000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,32295000,حساب مصروف مهمات,,01.13.1407.32295000.6050.00.1401.00000.00000,,3966.8497646653295,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.26486277389766505,Q3,EBITDA,1401.0,Meat,13.0,OHC,32295000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33120000,مصروف كيماويات,,01.13.1407.33120000.6050.00.1401.00000.00000,,9917.124411663324,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.6621569347441627,Q3,EBITDA,1401.0,Meat,13.0,OHC,33120000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,32297000,حساب مصروف قطع غيار,,01.13.1407.32297000.6050.00.1401.00000.00000,,337182.229996553,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,22.513335781301528,Q3,EBITDA,1401.0,Meat,13.0,OHC,32297000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33130000,مصروف قطع غيار,,01.13.1407.33130000.6050.00.1401.00000.00000,,21817.673705659312,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.4567452564371577,Q3,EBITDA,1401.0,Meat,13.0,OHC,33130000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33140000,مصروف مهمات متنوعة,,01.13.1407.33140000.6050.00.1401.00000.00000,,19.834248823326647,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.0013243138694883252,Q3,EBITDA,1401.0,Meat,13.0,OHC,33140000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33212000,كهرباء,,01.13.1407.33212000.6050.00.1401.00000.00000,,15867.399058661318,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5516001.0,Electricity,0.0,Utililies & Energy Expenses,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.0594510955906602,Q3,EBITDA,1401.0,Meat,13.0,OHC,33212000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33222000,صيانة الات ومعدات,,01.13.1407.33222000.6050.00.1401.00000.00000,,19.834248823326647,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515004.0,Machinery & Equipment Ment.,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.0013243138694883252,Q3,EBITDA,1401.0,Meat,13.0,OHC,33222000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33222100,صيانة عدد و أدوات,,01.13.1407.33222100.6050.00.1401.00000.00000,,59.50274646997994,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515005.0,Tool Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.003972941608464975,Q3,EBITDA,1401.0,Meat,13.0,OHC,33222100.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36100000,اهلاك المبانى,,01.13.1407.36100000.6050.00.1401.00000.00000,,17191.109057181784,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519001.0,Building Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.1478339492008935,Q3,Depreciation & Amortization,1401.0,Meat,13.0,OHC,36100000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36200000,اهلاك الات ومعدات,,01.13.1407.36200000.6050.00.1401.00000.00000,,25616.455979495302,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519004.0,Plant & Machinery Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,1.7103863243303266,Q3,Depreciation & Amortization,1401.0,Meat,13.0,OHC,36200000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,36300000,اهلاك عدد وادوات مستخدمة فى الانتاج,,01.13.1407.36300000.6050.00.1401.00000.00000,,1317.0853594134767,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5519005.0,Tools & Spares Depreciation,0.0,Fixed Asset Depreciation,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.08794053277782445,Q3,Depreciation & Amortization,1401.0,Meat,13.0,OHC,36300000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33351000,مصاريف نثرية متنوعة,,01.13.1407.33351000.6050.00.1401.00000.00000,,2380.109858799198,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518010.0,Others,0.0,General Expenses,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.15891766433859905,Q3,EBITDA,1401.0,Meat,13.0,OHC,33351000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,32295000,حساب مصروف مهمات,,01.12.1407.32295000.6050.00.1101.00000.00000,,1000.0,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.06676904587033451,Q3,EBITDA,1101.0,Slaughterhouse,12.0,OHC,32295000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33120000,مصروف كيماويات,,01.12.1407.33120000.6050.00.1101.00000.00000,,2500.0,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5518017.0,Lab Supplies/Consumables,0.0,Consumables,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.16692261467583627,Q3,EBITDA,1101.0,Slaughterhouse,12.0,OHC,33120000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,32297000,حساب مصروف قطع غيار,,01.12.1407.32297000.6050.00.1101.00000.00000,,85000.0,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,5.675368898978434,Q3,EBITDA,1101.0,Slaughterhouse,12.0,OHC,32297000.605,,03 - Production,,,,YTG,,,,,,,,,,,
2026-09-30,33130000,مصروف قطع غيار,,01.12.1407.33130000.6050.00.1101.00000.00000,,5500.0,,Sep,Q3,2026,6050,محطة الصرف,Production Atyab,MOH - PROD'N,02 - COGS,PL,5515007.0,Other Maintenance,0.0,Maintenance,03 - Production,02 - COGS,3021001.0,Retained Earnings,02 - R/E CY,03 - R/E,01 - OE,02 - Liabilities,Sep,,0.3672297522868398,Q3,EBITDA,1101.0,Slaughterhouse,12.0,OHC,33130000.605,,03 - Production,,,,YTG,,,,,,,,,,,
